SeqNum,MAANTH,MGEMLE,MGEMOM,AMOTSC,AWAPAR,APERSA,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
4156,2,3,0,1,0,0,0,0.1341794222,,75,0,0,17,43,5.5,17,17,5.5,5.5,30,5.5,17,5.5,0,69,30,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4159,3,6,4,0,0,0,0,0.1308290032,,0,0,3000,43,30,43,5.5,82,5.5,56,5.5,69,30,56,0,0,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4160,2,4,0,1,0,0,1,0.6987938311,,75,0,0,17,0,0,0,43,5.5,0,43,0,30,0,0,43,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4161,4,5,1,1,0,0,0,0.5911911654,,150,0,0,17,43,5.5,5.5,30,30,5.5,30,30,43,17,0,43,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4162,3,4,0,0,0,0,0,0.2432453182,,0,0,0,17,30,5.5,5.5,69,5.5,0,30,82,43,17,5.5,56,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4163,3,5,1,1,0,0,0,0.2272692277,,350,0,0,30,30,5.5,5.5,43,5.5,5.5,43,43,17,17,0,43,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4164,2,3,0,1,0,0,0,0.6915235667,,350,0,0,30,0,5.5,17,94,30,17,30,100,17,56,0,17,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4166,3,6,0,0,0,0,0,0.3658342144,,0,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4167,3,4,0,1,0,0,0,0.6965893943,,0,0,0,30,69,0,0,30,0,0,43,56,5.5,5.5,0,30,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4168,2,4,2,0,0,0,0,0.2653540248,,0,0,0,30,30,0,5.5,30,17,0,56,69,17,0,0,17,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4169,3,5,0,1,0,0,0,0.0240626703,,150,0,0,30,30,0,5.5,17,5.5,0,56,0,0,17,5.5,43,17,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4170,3,2,0,1,0,0,1,0.1608366972,,350,0,0,30,0,82,0,69,0,30,0,100,43,82,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4171,3,4,3,1,0,0,0,0.5795003476,,150,0,0,43,5.5,17,0,94,5.5,43,17,100,30,82,5.5,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4172,4,4,6,0,0,0,0,0.5593034954,,0,0,0,17,0,56,5.5,94,17,30,0,100,56,69,5.5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4173,2,5,0,0,0,0,0,0.146326867,,0,0,0,30,5.5,0,5.5,43,5.5,0,17,17,56,56,5.5,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4174,3,6,0,0,0,0,0,0.6347333391,,0,0,0,43,69,0,0,30,0,0,56,0,30,0,0,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4176,2,7,0,0,0,0,0,0.5023461406,,0,0,0,30,43,0,17,69,0,0,56,82,43,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4177,3,6,0,0,0,0,0,0.6380907016,,350,0,0,17,30,17,0,43,5.5,0,0,100,30,17,0,30,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4178,3,0,3,1,0,0,0,0.0209319336,,0,0,0,30,5.5,5.5,43,82,0,43,5.5,100,30,82,43,0,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4180,3,9,0,1,0,0,0,0.3059024849,,150,0,0,5.5,30,0,0,30,0,0,5.5,100,43,17,0,94,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4181,3,6,1,0,0,0,0,0.3856577461,,0,0,0,30,17,5.5,5.5,5.5,5.5,5.5,43,82,30,43,5.5,17,43,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4182,3,5,2,0,0,0,0,0.6173396658,,3000,0,75,30,0,17,17,30,5.5,0,82,100,30,30,0,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4183,3,7,0,1,0,0,0,0.6536100547,,150,0,0,17,17,5.5,5.5,69,5.5,5.5,69,82,30,30,5.5,5.5,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4184,4,7,0,1,0,0,0,0.6095435906,,350,0,0,17,0,17,17,30,17,0,69,56,69,69,0,30,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4185,3,6,0,0,0,0,0,0.6675527988,,0,0,0,17,5.5,5.5,5.5,43,5.5,56,56,0,5.5,56,0,0,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4186,2,0,0,1,0,0,0,0.6570807186,,350,0,0,43,56,17,0,94,17,17,56,100,30,17,17,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4190,3,4,3,0,0,0,0,0.525166055,,75,0,0,30,5.5,17,0,94,0,43,17,69,30,69,17,17,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4191,3,4,1,1,0,0,0,0.0625113868,,350,0,0,30,30,17,17,43,17,17,43,69,30,17,5.5,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4196,5,2,2,1,0,0,0,0.0679367152,,75,0,0,5.5,17,5.5,0,5.5,43,17,5.5,5.5,17,43,43,43,30,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4197,3,4,1,1,0,0,0,0.4246133209,,150,0,0,17,56,0,0,56,0,0,43,30,43,0,0,30,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4198,3,9,0,1,0,0,0,0.4411572215,,350,0,0,30,30,5.5,0,30,0,0,17,56,30,17,0,69,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4199,3,5,1,0,0,0,0,0.4909288364,,150,0,0,30,17,30,5.5,30,5.5,17,43,82,30,43,0,17,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4200,2,5,0,1,0,0,0,0.6789349912,,150,0,0,30,0,30,0,43,0,17,56,17,43,30,0,43,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4201,3,3,0,0,0,0,0,0.068546705,,0,0,0,30,5.5,30,5.5,43,5.5,5.5,30,30,43,43,17,56,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4203,4,5,1,0,0,0,0,0.3636033886,,0,0,0,17,30,5.5,0,5.5,5.5,5.5,30,43,30,30,5.5,30,30,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4204,3,4,3,0,0,0,0,0.5419204368,,150,0,0,30,17,0,5.5,43,5.5,0,69,100,43,5.5,5.5,0,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4205,4,5,1,1,0,0,0,0.1186554283,,350,0,0,17,17,17,5.5,5.5,5.5,17,30,43,56,30,5.5,30,30,69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4209,3,4,0,0,0,0,0,0.1306162831,,350,0,0,30,30,17,0,43,5.5,0,43,69,30,17,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4210,4,5,0,1,0,0,0,0.3923857,,0,0,0,17,43,0,0,5.5,17,0,43,0,56,17,0,56,17,82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4211,2,4,0,1,0,0,0,0.4547284331,,75,0,0,17,17,5.5,30,30,5.5,5.5,43,5.5,17,5.5,0,43,17,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4212,3,5,0,0,0,0,0,0.3025077243,,150,0,0,17,0,0,5.5,30,17,0,30,0,17,17,5.5,30,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4213,3,5,2,0,0,0,1,0.5538788496,,0,0,0,30,17,5.5,17,43,0,30,30,5.5,30,43,0,17,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4214,4,4,0,0,0,0,0,0.653120925,,0,0,0,43,30,0,0,56,5.5,0,100,69,17,30,5.5,0,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4215,4,5,0,1,0,0,0,0.2961276236,,150,0,0,17,0,0,0,30,0,0,100,0,100,56,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4216,2,8,2,1,0,0,1,0.4208103001,,0,0,0,43,43,5.5,5.5,30,0,0,43,30,5.5,0,5.5,17,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4218,3,6,0,0,0,0,0,0.0056130784,,3000,0,0,30,0,30,0,30,17,0,43,100,17,17,0,56,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4221,1,2,0,1,0,0,0,0.5579262327,,75,0,0,17,30,0,17,30,17,5.5,17,0,56,5.5,0,43,43,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4225,3,1,0,0,0,0,0,0.3582469613,,0,0,0,5.5,30,0,0,30,17,0,5.5,5.5,17,17,17,82,0,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4227,3,4,0,0,0,0,0,0.695268289,,0,0,0,17,30,5.5,30,43,5.5,5.5,43,5.5,30,5.5,0,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4233,2,6,0,0,0,0,0,0.133837639,,350,0,0,30,43,0,17,82,0,30,43,100,30,43,0,30,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4234,2,5,0,1,0,0,0,0.1225639731,,350,0,0,30,56,17,5.5,69,17,5.5,56,94,43,17,5.5,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4236,4,4,1,0,0,0,0,0.4855913792,,350,0,0,17,5.5,43,0,69,17,30,30,69,43,56,5.5,30,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4238,3,4,1,0,0,0,0,0.2607046414,,0,0,0,30,5.5,30,5.5,43,0,5.5,30,5.5,43,30,17,30,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4240,3,4,0,0,0,0,0,0.631636042,,0,0,0,43,0,30,5.5,94,5.5,30,0,100,0,43,5.5,0,100,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4242,4,5,0,1,0,0,0,0.2695079,,350,0,0,17,0,56,0,69,0,30,43,30,56,82,0,30,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4243,3,5,0,0,0,0,0,0.2476895346,,350,0,0,30,43,30,17,30,5.5,17,56,69,56,43,0,5.5,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4244,3,4,1,0,0,0,1,0.1680678647,,0,0,0,17,17,5.5,17,30,5.5,5.5,43,43,43,17,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4248,4,7,3,0,0,0,0,0.4282674386,,0,0,0,30,5.5,43,5.5,69,5.5,30,5.5,82,43,69,0,17,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4251,2,4,0,0,0,0,0,0.1810584768,,0,0,0,17,30,5.5,30,17,5.5,5.5,30,5.5,17,5.5,0,69,17,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4252,3,6,0,1,0,0,1,0.2238021215,,150,0,0,43,56,5.5,5.5,56,5.5,0,82,30,5.5,0,0,5.5,5.5,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4256,4,2,1,1,0,0,0,0.0749117644,,0,0,0,30,17,5.5,0,56,5.5,5.5,43,56,56,94,17,5.5,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4257,3,8,2,0,0,0,0,0.5053144849,,350,0,0,30,17,17,0,69,0,0,0,69,43,43,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4258,2,8,0,1,0,0,0,0.1755069886,,150,0,0,17,5.5,17,17,17,5.5,5.5,30,0,43,30,0,56,30,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4259,3,4,2,1,0,0,0,0.4062772051,,350,0,0,30,5.5,17,0,43,17,30,56,100,43,0,30,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4260,3,1,2,0,0,1,0,0.1458951892,,750,0,0,30,30,17,0,30,0,5.5,30,43,5.5,82,17,17,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4261,2,3,1,0,0,0,0,0.4482943101,,0,0,0,17,5.5,5.5,30,56,17,5.5,30,5.5,69,5.5,0,69,69,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4262,3,7,0,0,0,0,0,0.2917889763,,350,0,0,30,0,30,0,43,0,0,56,100,5.5,82,0,5.5,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4264,2,3,0,0,0,0,0,0.6464551271,,350,0,0,30,17,17,5.5,30,17,0,0,30,0,5.5,17,100,30,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4265,2,2,1,0,0,0,0,0.0775961369,,0,0,0,17,5.5,5.5,30,30,5.5,5.5,30,43,56,17,17,17,69,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4266,3,7,0,1,0,0,0,0.2435890256,,350,0,0,17,69,0,0,30,0,0,0,100,17,17,0,100,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4267,5,7,0,0,0,0,0,0.2098303196,,0,0,0,17,0,30,0,69,0,17,17,100,82,30,0,17,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4269,3,4,0,1,0,0,0,0.5093702863,,150,0,0,30,17,0,5.5,94,5.5,0,100,43,56,43,5.5,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4270,3,5,1,1,0,0,0,0.0623784862,,350,0,0,30,17,17,5.5,5.5,5.5,17,56,43,17,17,5.5,30,30,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4271,4,3,2,0,0,0,0,0.0889276602,,75,0,0,17,30,5.5,17,69,17,0,56,43,56,17,0,17,5.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4272,4,5,0,1,0,0,0,0.6928701022,,150,0,0,17,17,30,5.5,69,30,30,43,0,43,43,0,30,56,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4273,3,7,1,0,0,0,0,0.2096393095,,3000,0,0,30,17,5.5,5.5,43,5.5,0,82,69,56,30,0,17,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4274,3,5,2,0,0,0,0,0.0116000613,,0,0,0,43,0,0,5.5,94,5.5,17,30,100,0,56,5.5,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4277,3,4,0,1,0,0,0,0.0991820256,,150,0,0,30,69,0,0,30,0,0,43,56,5.5,5.5,0,30,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4278,3,4,1,0,0,0,0,0.6098527231,,0,0,0,17,17,5.5,17,30,5.5,5.5,43,43,43,17,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4279,3,4,0,1,0,0,0,0.3642671715,,750,0,0,43,0,43,0,30,5.5,0,5.5,100,30,30,5.5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4282,3,5,1,0,0,0,0,0.6895336121,,75,0,0,30,30,5.5,5.5,5.5,5.5,5.5,43,43,17,17,0,43,17,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
