SeqNum,MAANTH,MGEMLE,MGEMOM,AMOTSC,AWAPAR,APERSA,Resp,rand,RespHoldout,PWAPAR2,PAANHA2,PPERSA2,MSKB12,MAUT02,MHHUUR2,MAUT22,MINKGE2,MFALLE2,MRELGE2,MGODRK2,MOPLHO2,MFWEKI2,MSKB22,MGODPR2,MSKC2,MAUT12,MSKA2,mostyp_1,mostyp_2,mostyp_3,mostyp_4,mostyp_5,mostyp_6,mostyp_7,mostyp_8,mostyp_9,mostyp_10,mostyp_11,mostyp_12,mostyp_13,mostyp_14,mostyp_15,mostyp_16,mostyp_17,mostyp_18,mostyp_19,mostyp_20,mostyp_21,mostyp_22,mostyp_23,mostyp_24,mostyp_25,mostyp_26,mostyp_27,mostyp_28,mostyp_29,mostyp_30,mostyp_31,mostyp_32,mostyp_33,mostyp_34,mostyp_35,mostyp_37,mostyp_38,mostyp_39,mostyp_40,mostyp_41,MOSHOO_1,MOSHOO_2,MOSHOO_3,MOSHOO_4,MOSHOO_5,MOSHOO_6,MOSHOO_7,MOSHOO_8,MOSHOO_9,MOSHOO_10
4624,3,5,1,0,0,0,,0.7848007878,0,0,0,0,30,30,5.5,5.5,43,17,5.5,17,5.5,30,30,5.5,56,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4625,3,6,0,0,0,0,,0.8972383374,0,150,0,75,56,69,0,0,56,0,0,0,69,30,0,0,69,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4626,2,4,1,0,0,0,,0.9038601904,0,0,0,0,5.5,17,17,17,30,5.5,5.5,30,17,30,17,5.5,43,17,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4628,3,3,1,0,0,0,,0.9547515614,0,0,0,0,17,5.5,30,43,43,17,17,56,69,43,17,17,17,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4629,2,2,1,0,0,0,,0.9309443622,0,0,0,0,30,17,56,17,69,17,43,43,17,43,43,5.5,5.5,56,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4630,3,4,1,1,0,0,,0.9351634513,0,350,0,0,30,43,5.5,5.5,30,5.5,5.5,43,56,43,17,5.5,30,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4643,3,7,1,0,0,0,,0.7266831844,0,0,0,0,30,5.5,30,0,43,0,43,43,100,43,43,5.5,5.5,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4644,3,4,1,0,0,0,,0.8755949446,0,0,0,0,30,5.5,17,5.5,69,17,5.5,56,17,30,30,5.5,5.5,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4648,3,9,0,1,0,0,,0.8714621369,0,350,0,0,17,30,0,0,43,0,0,30,100,30,17,0,69,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4651,2,6,2,1,0,1,,0.7100352127,0,350,0,0,43,17,56,0,94,0,43,30,100,5.5,69,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4658,3,6,4,0,0,0,,0.7911920933,1,350,0,0,30,0,30,0,82,0,56,56,100,30,82,17,0,56,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4660,2,0,0,0,0,0,,0.8260440341,0,150,0,0,43,56,17,0,56,17,17,56,100,30,17,17,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4663,3,3,1,0,0,0,,0.75113087,0,0,0,0,30,30,17,5.5,69,5.5,17,17,43,30,17,0,30,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4669,3,5,0,1,0,0,,0.7804133193,0,350,0,0,43,30,17,0,43,5.5,17,56,43,17,17,17,43,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4674,2,0,2,0,0,0,,0.7750483112,0,0,0,0,17,30,0,69,43,30,0,17,0,56,0,17,43,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4684,2,4,3,1,0,0,,0.7268900889,0,350,0,0,43,56,0,5.5,69,5.5,0,69,100,0,43,5.5,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4691,4,4,0,1,0,0,,0.736919985,0,25,0,0,30,30,5.5,0,30,0,5.5,82,94,30,17,17,0,30,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4696,4,5,1,0,0,0,,0.9608207447,0,0,0,0,17,30,5.5,0,30,5.5,5.5,30,43,30,30,5.5,30,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4702,2,3,1,1,0,0,,0.7866092752,0,0,0,0,43,5.5,5.5,0,43,5.5,17,30,0,17,30,17,43,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4712,3,5,1,0,0,0,,0.9051344413,0,350,0,0,30,5.5,43,0,94,30,43,0,100,56,100,17,0,30,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4714,2,3,0,1,0,0,,0.7291868859,1,150,0,0,30,30,17,0,43,5.5,17,69,0,17,0,0,30,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4717,3,3,1,0,0,0,,0.9485270213,0,0,0,0,17,5.5,30,43,43,17,17,56,69,43,17,17,17,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4720,5,6,1,0,0,0,,0.7445652898,0,75,0,0,17,5.5,17,5.5,5.5,5.5,5.5,17,30,43,43,0,56,30,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4725,3,6,0,0,0,0,,0.805494754,0,25,0,0,17,43,5.5,0,5.5,0,0,30,0,43,43,0,56,17,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4726,3,7,1,1,0,0,,0.9918531021,0,350,0,0,30,30,17,5.5,30,5.5,5.5,30,94,30,43,5.5,17,17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4727,1,5,0,0,0,0,,0.8033147709,0,0,0,0,17,5.5,30,69,30,0,0,30,0,69,0,0,56,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4728,2,7,0,0,0,0,,0.7904075979,0,0,0,0,30,0,17,17,94,17,17,69,100,69,17,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4729,2,6,0,1,0,0,,0.8229458257,0,75,0,0,5.5,5.5,17,17,30,5.5,17,30,0,30,43,0,43,43,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4731,3,3,2,1,0,0,,0.7713859085,0,150,0,0,30,17,17,5.5,82,17,30,5.5,94,43,30,17,17,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4732,2,1,3,1,0,0,,0.9045626861,1,350,0,0,30,5.5,43,30,82,0,56,30,100,43,82,43,0,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4734,3,4,1,1,0,0,,0.8510054005,0,75,0,0,30,30,17,5.5,5.5,17,5.5,43,56,30,17,5.5,5.5,17,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4739,4,3,1,0,0,0,,0.9115013494,0,0,0,0,17,43,0,5.5,17,5.5,0,30,5.5,43,17,5.5,69,5.5,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4741,4,4,0,1,0,0,,0.7932916208,0,75,0,0,17,56,0,0,17,0,5.5,30,0,17,0,0,69,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4743,2,4,0,1,0,0,,0.7883889269,0,350,0,0,30,0,43,0,94,17,30,30,100,56,100,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4748,3,4,0,1,0,0,,0.9466124875,0,350,0,0,30,0,0,0,30,17,0,69,100,17,0,0,30,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4752,2,6,0,1,0,0,,0.9919715207,0,75,0,0,17,30,17,17,30,17,17,43,5.5,30,17,0,30,30,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4756,3,4,0,0,0,0,,0.9436329594,0,0,0,0,30,0,0,0,30,17,0,69,100,17,0,0,30,43,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4761,3,4,0,1,0,0,,0.872313688,0,750,0,0,30,30,17,0,43,5.5,0,43,69,30,17,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4763,3,6,0,1,0,0,,0.7999148927,0,750,0,0,30,17,5.5,0,30,5.5,5.5,43,82,30,17,0,0,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4768,2,7,0,1,0,0,,0.7915399302,0,3000,0,0,30,43,0,17,69,0,0,56,82,43,0,0,0,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4770,4,5,0,0,0,0,,0.8302922197,0,0,0,0,17,82,0,0,56,17,0,43,43,56,0,0,56,17,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4771,3,4,0,1,0,0,,0.8743288093,0,150,0,0,30,17,17,5.5,56,17,17,43,5.5,43,30,5.5,30,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4774,4,6,0,1,0,0,,0.9151296503,1,350,0,0,17,69,5.5,0,30,0,0,5.5,69,5.5,5.5,0,94,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4780,3,6,0,0,0,0,,0.9033265584,0,350,0,0,56,82,0,0,30,17,0,17,30,0,0,0,56,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4783,3,2,5,1,0,0,,0.870192375,0,0,0,0,30,30,0,17,94,5.5,56,17,17,17,17,0,17,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4784,4,6,0,0,0,0,,0.9071159176,0,0,0,0,17,43,5.5,0,5.5,0,0,17,0,43,43,0,69,17,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4787,3,4,0,0,3,1,,0.9457090841,0,750,0,0,30,30,17,0,43,5.5,0,43,69,30,17,0,56,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4788,3,5,1,0,0,0,,0.9515493875,0,0,0,0,30,43,17,17,56,5.5,5.5,43,43,30,17,0,17,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4798,4,3,1,1,0,0,,0.7953749647,0,150,0,0,17,82,0,0,5.5,0,0,17,17,43,0,0,69,0,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4804,3,4,0,0,0,0,,0.9258319502,0,350,0,75,30,17,30,5.5,82,5.5,43,69,94,5.5,5.5,0,5.5,56,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4805,2,5,0,0,0,0,,0.9893868971,0,0,0,0,17,17,0,43,30,17,0,17,100,82,0,0,0,82,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4807,4,4,0,0,0,0,,0.9903426859,0,0,0,0,30,30,5.5,0,30,0,5.5,82,94,30,17,17,0,30,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4809,3,7,0,1,0,0,,0.8528539389,0,350,0,0,30,30,17,0,30,0,0,30,56,30,17,0,43,30,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4813,3,5,2,1,0,0,,0.7085710758,0,3000,0,0,17,56,0,5.5,82,0,0,56,100,30,30,5.5,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4815,5,4,1,0,0,0,,0.769018608,0,0,0,0,5.5,43,0,0,5.5,17,5.5,56,5.5,17,0,0,17,17,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4823,2,6,0,1,0,0,,0.9509005337,0,25,0,0,17,5.5,5.5,17,17,5.5,17,17,0,56,43,0,30,43,5.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4824,4,7,0,0,0,0,,0.9642269821,0,0,0,0,17,0,17,17,30,0,0,17,56,17,0,0,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4825,3,2,0,0,0,0,,0.8250431422,0,75,0,0,30,100,0,0,69,17,0,56,0,17,0,0,43,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4826,2,9,0,0,0,0,,0.8188228839,0,150,0,0,43,30,0,0,5.5,0,0,0,0,0,17,0,100,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4827,4,6,0,1,0,0,,0.7525088898,0,150,0,0,17,30,17,0,5.5,5.5,17,17,17,43,0,0,56,43,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4829,5,6,0,1,0,0,,0.7874467288,0,150,0,0,17,5.5,0,0,30,17,0,56,69,43,0,17,17,5.5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4832,3,7,0,0,0,0,,0.7067098807,0,0,0,0,30,17,5.5,0,30,5.5,0,56,100,43,30,0,0,43,94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4833,2,6,0,0,0,0,,0.88862509,0,0,0,0,17,30,0,5.5,56,5.5,0,5.5,30,17,5.5,0,94,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4834,3,3,2,1,0,0,,0.7626746901,0,75,0,0,30,69,5.5,0,30,0,17,30,43,30,17,0,30,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4837,4,5,0,1,0,0,,0.9919550326,0,150,0,0,5.5,17,30,0,30,17,30,30,43,30,56,5.5,30,17,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4840,3,5,0,1,0,0,,0.9646029477,0,75,0,0,5.5,17,30,5.5,17,5.5,43,17,0,5.5,56,0,69,43,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4842,3,7,2,0,0,0,,0.9046660885,0,25,0,0,30,0,82,0,94,17,69,0,100,30,82,0,0,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4844,3,4,1,0,0,0,,0.9007593086,1,0,0,0,17,17,5.5,17,17,17,5.5,30,0,43,5.5,5.5,30,30,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4846,2,4,0,0,0,0,,0.9789802385,0,0,0,0,17,5.5,43,5.5,69,17,17,56,17,43,5.5,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4851,2,4,0,1,0,0,,0.8057812414,0,75,0,0,43,69,0,0,30,0,0,56,100,30,0,0,17,17,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4852,4,9,0,0,0,0,,0.9587970273,0,0,0,0,17,30,17,0,56,0,0,0,100,17,17,0,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4855,2,4,0,1,0,0,,0.8733448777,0,350,0,0,43,0,5.5,0,43,5.5,0,43,100,5.5,30,5.5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4856,3,3,0,0,0,0,,0.8867577291,0,0,0,0,17,17,30,17,30,0,30,43,17,17,43,0,17,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4872,4,4,1,1,0,0,,0.9407608546,0,350,0,0,30,5.5,43,0,69,0,30,5.5,69,17,69,5.5,30,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4873,2,7,0,0,0,0,,0.9236781303,0,350,0,0,30,0,17,17,82,17,17,69,100,69,17,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4874,3,4,1,0,0,0,,0.9099268461,0,350,0,0,30,30,17,17,30,17,17,43,69,30,17,5.5,30,17,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4878,3,5,2,1,0,0,,0.9006689754,0,350,0,0,30,0,17,17,30,5.5,0,82,100,30,30,0,0,17,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4883,3,5,0,1,0,0,,0.747709331,0,350,0,0,17,30,17,5.5,69,17,30,56,82,30,5.5,0,17,30,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4886,3,2,0,0,0,0,,0.8189611551,0,0,0,0,30,56,30,0,43,17,0,0,82,56,0,0,0,5.5,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4891,4,3,0,0,0,0,,0.7681684828,0,0,0,0,17,0,0,0,5.5,30,0,56,0,30,0,0,17,30,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4896,3,4,0,1,0,0,,0.93095463,0,75,0,0,17,17,5.5,5.5,17,17,0,43,5.5,43,30,0,43,17,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
